TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_QUAL,OBS_TYPE,IDBANK,FREQ,TITLE_FR,TITLE_EN,LAST_UPDATE,UNIT_MEASURE,UNIT_MULT,REF_AREA,DECIMALS,DATE,nomflow,cleFlow,INDICATEUR,NATURE,AGE,CORRECTION,FREQ_label_fr,FREQ_label_en,INDICATEUR_label_fr,INDICATEUR_label_en,NATURE_label_fr,NATURE_label_en,REF_AREA_label_fr,REF_AREA_label_en,AGE_label_fr,AGE_label_en,UNIT_MEASURE_label_fr,UNIT_MEASURE_label_en,CORRECTION_label_fr,CORRECTION_label_en,OBS_STATUS_label_fr,OBS_STATUS_label_en,OBS_TYPE_label_fr,OBS_TYPE_label_en,OBS_QUAL_label_fr,OBS_QUAL_label_en
2015,23.0,A,DEF,A,001742797,A,Taux de pauvreté : 30 à 39 ans - Creuse,Poverty rate: 30 to 39 years old - Creuse,2018-06-19,POURCENT,0,D23,1,2015-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D23.30-39.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,30-39,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,23 - Creuse,23 - Creuse,De 30 à 39 ans,From 30 to 39 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2012,19.0,A,DEF,A,001742798,A,Taux de pauvreté : 30 à 39 ans - Dordogne,Poverty rate: 30 to 39 years old - Dordogne,2018-06-19,POURCENT,0,D24,1,2012-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D24.30-39.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,30-39,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,24 - Dordogne,24 - Dordogne,De 30 à 39 ans,From 30 to 39 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2013,19.7,A,DEF,A,001742798,A,Taux de pauvreté : 30 à 39 ans - Dordogne,Poverty rate: 30 to 39 years old - Dordogne,2018-06-19,POURCENT,0,D24,1,2013-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D24.30-39.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,30-39,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,24 - Dordogne,24 - Dordogne,De 30 à 39 ans,From 30 to 39 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2014,20.4,A,DEF,A,001742798,A,Taux de pauvreté : 30 à 39 ans - Dordogne,Poverty rate: 30 to 39 years old - Dordogne,2018-06-19,POURCENT,0,D24,1,2014-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D24.30-39.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,30-39,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,24 - Dordogne,24 - Dordogne,De 30 à 39 ans,From 30 to 39 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2015,19.9,A,DEF,A,001742798,A,Taux de pauvreté : 30 à 39 ans - Dordogne,Poverty rate: 30 to 39 years old - Dordogne,2018-06-19,POURCENT,0,D24,1,2015-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D24.30-39.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,30-39,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,24 - Dordogne,24 - Dordogne,De 30 à 39 ans,From 30 to 39 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2012,13.9,A,DEF,A,001742799,A,Taux de pauvreté : 30 à 39 ans - Doubs,Poverty rate: 30 to 39 years old - Doubs,2018-06-19,POURCENT,0,D25,1,2012-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D25.30-39.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,30-39,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,25 - Doubs,25 - Doubs,De 30 à 39 ans,From 30 to 39 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2013,15.0,A,DEF,A,001742799,A,Taux de pauvreté : 30 à 39 ans - Doubs,Poverty rate: 30 to 39 years old - Doubs,2018-06-19,POURCENT,0,D25,1,2013-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D25.30-39.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,30-39,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,25 - Doubs,25 - Doubs,De 30 à 39 ans,From 30 to 39 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2014,14.8,A,DEF,A,001742799,A,Taux de pauvreté : 30 à 39 ans - Doubs,Poverty rate: 30 to 39 years old - Doubs,2018-06-19,POURCENT,0,D25,1,2014-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D25.30-39.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,30-39,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,25 - Doubs,25 - Doubs,De 30 à 39 ans,From 30 to 39 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2015,14.8,A,DEF,A,001742799,A,Taux de pauvreté : 30 à 39 ans - Doubs,Poverty rate: 30 to 39 years old - Doubs,2018-06-19,POURCENT,0,D25,1,2015-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D25.30-39.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,30-39,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,25 - Doubs,25 - Doubs,De 30 à 39 ans,From 30 to 39 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2012,17.7,A,DEF,A,001742800,A,Taux de pauvreté : 30 à 39 ans - Drôme,Poverty rate: 30 to 39 years old - Drôme,2018-06-19,POURCENT,0,D26,1,2012-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D26.30-39.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,30-39,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,26 - Drôme,26 - Drôme,De 30 à 39 ans,From 30 to 39 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2013,18.8,A,DEF,A,001742800,A,Taux de pauvreté : 30 à 39 ans - Drôme,Poverty rate: 30 to 39 years old - Drôme,2018-06-19,POURCENT,0,D26,1,2013-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D26.30-39.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,30-39,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,26 - Drôme,26 - Drôme,De 30 à 39 ans,From 30 to 39 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2014,19.4,A,DEF,A,001742800,A,Taux de pauvreté : 30 à 39 ans - Drôme,Poverty rate: 30 to 39 years old - Drôme,2018-06-19,POURCENT,0,D26,1,2014-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D26.30-39.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,30-39,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,26 - Drôme,26 - Drôme,De 30 à 39 ans,From 30 to 39 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2015,19.6,A,DEF,A,001742800,A,Taux de pauvreté : 30 à 39 ans - Drôme,Poverty rate: 30 to 39 years old - Drôme,2018-06-19,POURCENT,0,D26,1,2015-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D26.30-39.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,30-39,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,26 - Drôme,26 - Drôme,De 30 à 39 ans,From 30 to 39 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2012,13.9,A,DEF,A,001742801,A,Taux de pauvreté : 30 à 39 ans - Eure,Poverty rate: 30 to 39 years old - Eure,2018-06-19,POURCENT,0,D27,1,2012-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D27.30-39.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,30-39,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,27 - Eure,27 - Eure,De 30 à 39 ans,From 30 to 39 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2013,15.0,A,DEF,A,001742801,A,Taux de pauvreté : 30 à 39 ans - Eure,Poverty rate: 30 to 39 years old - Eure,2018-06-19,POURCENT,0,D27,1,2013-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D27.30-39.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,30-39,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,27 - Eure,27 - Eure,De 30 à 39 ans,From 30 to 39 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2014,15.3,A,DEF,A,001742801,A,Taux de pauvreté : 30 à 39 ans - Eure,Poverty rate: 30 to 39 years old - Eure,2018-06-19,POURCENT,0,D27,1,2014-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D27.30-39.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,30-39,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,27 - Eure,27 - Eure,De 30 à 39 ans,From 30 to 39 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2015,15.9,A,DEF,A,001742801,A,Taux de pauvreté : 30 à 39 ans - Eure,Poverty rate: 30 to 39 years old - Eure,2018-06-19,POURCENT,0,D27,1,2015-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D27.30-39.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,30-39,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,27 - Eure,27 - Eure,De 30 à 39 ans,From 30 to 39 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2012,13.0,A,DEF,A,001742802,A,Taux de pauvreté : 30 à 39 ans - Eure-et-Loir,Poverty rate: 30 to 39 years old - Eure-et-Loir,2018-06-19,POURCENT,0,D28,1,2012-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D28.30-39.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,30-39,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,28 - Eure-et-Loir,28 - Eure-et-Loir,De 30 à 39 ans,From 30 to 39 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2013,14.0,A,DEF,A,001742802,A,Taux de pauvreté : 30 à 39 ans - Eure-et-Loir,Poverty rate: 30 to 39 years old - Eure-et-Loir,2018-06-19,POURCENT,0,D28,1,2013-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D28.30-39.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,30-39,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,28 - Eure-et-Loir,28 - Eure-et-Loir,De 30 à 39 ans,From 30 to 39 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2014,14.5,A,DEF,A,001742802,A,Taux de pauvreté : 30 à 39 ans - Eure-et-Loir,Poverty rate: 30 to 39 years old - Eure-et-Loir,2018-06-19,POURCENT,0,D28,1,2014-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D28.30-39.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,30-39,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,28 - Eure-et-Loir,28 - Eure-et-Loir,De 30 à 39 ans,From 30 to 39 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2015,14.7,A,DEF,A,001742802,A,Taux de pauvreté : 30 à 39 ans - Eure-et-Loir,Poverty rate: 30 to 39 years old - Eure-et-Loir,2018-06-19,POURCENT,0,D28,1,2015-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D28.30-39.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,30-39,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,28 - Eure-et-Loir,28 - Eure-et-Loir,De 30 à 39 ans,From 30 to 39 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2012,10.7,A,DEF,A,001742803,A,Taux de pauvreté : 30 à 39 ans - Finistère,Poverty rate: 30 to 39 years old - Finistère,2018-06-19,POURCENT,0,D29,1,2012-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D29.30-39.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,30-39,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,29 - Finistère,29 - Finistère,De 30 à 39 ans,From 30 to 39 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2013,11.4,A,DEF,A,001742803,A,Taux de pauvreté : 30 à 39 ans - Finistère,Poverty rate: 30 to 39 years old - Finistère,2018-06-19,POURCENT,0,D29,1,2013-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D29.30-39.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,30-39,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,29 - Finistère,29 - Finistère,De 30 à 39 ans,From 30 to 39 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2014,11.7,A,DEF,A,001742803,A,Taux de pauvreté : 30 à 39 ans - Finistère,Poverty rate: 30 to 39 years old - Finistère,2018-06-19,POURCENT,0,D29,1,2014-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D29.30-39.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,30-39,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,29 - Finistère,29 - Finistère,De 30 à 39 ans,From 30 to 39 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2015,12.4,A,DEF,A,001742803,A,Taux de pauvreté : 30 à 39 ans - Finistère,Poverty rate: 30 to 39 years old - Finistère,2018-06-19,POURCENT,0,D29,1,2015-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D29.30-39.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,30-39,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,29 - Finistère,29 - Finistère,De 30 à 39 ans,From 30 to 39 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2012,22.6,A,DEF,A,001742804,A,Taux de pauvreté : 30 à 39 ans - Gard,Poverty rate: 30 to 39 years old - Gard,2018-06-19,POURCENT,0,D30,1,2012-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D30.30-39.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,30-39,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,30 - Gard,30 - Gard,De 30 à 39 ans,From 30 to 39 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2013,23.9,A,DEF,A,001742804,A,Taux de pauvreté : 30 à 39 ans - Gard,Poverty rate: 30 to 39 years old - Gard,2018-06-19,POURCENT,0,D30,1,2013-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D30.30-39.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,30-39,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,30 - Gard,30 - Gard,De 30 à 39 ans,From 30 to 39 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2014,24.0,A,DEF,A,001742804,A,Taux de pauvreté : 30 à 39 ans - Gard,Poverty rate: 30 to 39 years old - Gard,2018-06-19,POURCENT,0,D30,1,2014-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D30.30-39.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,30-39,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,30 - Gard,30 - Gard,De 30 à 39 ans,From 30 to 39 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2015,24.1,A,DEF,A,001742804,A,Taux de pauvreté : 30 à 39 ans - Gard,Poverty rate: 30 to 39 years old - Gard,2018-06-19,POURCENT,0,D30,1,2015-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D30.30-39.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,30-39,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,30 - Gard,30 - Gard,De 30 à 39 ans,From 30 to 39 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2012,12.5,A,DEF,A,001742805,A,Taux de pauvreté : 30 à 39 ans - Haute-Garonne,Poverty rate: 30 to 39 years old - Haute-Garonne,2018-06-19,POURCENT,0,D31,1,2012-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D31.30-39.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,30-39,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,31 - Haute-Garonne,31 - Haute-Garonne,De 30 à 39 ans,From 30 to 39 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2013,13.2,A,DEF,A,001742805,A,Taux de pauvreté : 30 à 39 ans - Haute-Garonne,Poverty rate: 30 to 39 years old - Haute-Garonne,2018-06-19,POURCENT,0,D31,1,2013-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D31.30-39.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,30-39,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,31 - Haute-Garonne,31 - Haute-Garonne,De 30 à 39 ans,From 30 to 39 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2014,13.6,A,DEF,A,001742805,A,Taux de pauvreté : 30 à 39 ans - Haute-Garonne,Poverty rate: 30 to 39 years old - Haute-Garonne,2018-06-19,POURCENT,0,D31,1,2014-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D31.30-39.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,30-39,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,31 - Haute-Garonne,31 - Haute-Garonne,De 30 à 39 ans,From 30 to 39 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2015,14.0,A,DEF,A,001742805,A,Taux de pauvreté : 30 à 39 ans - Haute-Garonne,Poverty rate: 30 to 39 years old - Haute-Garonne,2018-06-19,POURCENT,0,D31,1,2015-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D31.30-39.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,30-39,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,31 - Haute-Garonne,31 - Haute-Garonne,De 30 à 39 ans,From 30 to 39 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2012,15.1,A,DEF,A,001742806,A,Taux de pauvreté : 30 à 39 ans - Gers,Poverty rate: 30 to 39 years old - Gers,2018-06-19,POURCENT,0,D32,1,2012-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D32.30-39.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,30-39,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,32 - Gers,32 - Gers,De 30 à 39 ans,From 30 to 39 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2013,15.4,A,DEF,A,001742806,A,Taux de pauvreté : 30 à 39 ans - Gers,Poverty rate: 30 to 39 years old - Gers,2018-06-19,POURCENT,0,D32,1,2013-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D32.30-39.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,30-39,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,32 - Gers,32 - Gers,De 30 à 39 ans,From 30 to 39 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2014,16.3,A,DEF,A,001742806,A,Taux de pauvreté : 30 à 39 ans - Gers,Poverty rate: 30 to 39 years old - Gers,2018-06-19,POURCENT,0,D32,1,2014-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D32.30-39.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,30-39,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,32 - Gers,32 - Gers,De 30 à 39 ans,From 30 to 39 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2015,16.4,A,DEF,A,001742806,A,Taux de pauvreté : 30 à 39 ans - Gers,Poverty rate: 30 to 39 years old - Gers,2018-06-19,POURCENT,0,D32,1,2015-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D32.30-39.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,30-39,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,32 - Gers,32 - Gers,De 30 à 39 ans,From 30 to 39 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2012,13.2,A,DEF,A,001742807,A,Taux de pauvreté : 30 à 39 ans - Gironde,Poverty rate: 30 to 39 years old - Gironde,2018-06-19,POURCENT,0,D33,1,2012-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D33.30-39.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,30-39,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,33 - Gironde,33 - Gironde,De 30 à 39 ans,From 30 to 39 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2013,14.0,A,DEF,A,001742807,A,Taux de pauvreté : 30 à 39 ans - Gironde,Poverty rate: 30 to 39 years old - Gironde,2018-06-19,POURCENT,0,D33,1,2013-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D33.30-39.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,30-39,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,33 - Gironde,33 - Gironde,De 30 à 39 ans,From 30 to 39 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2014,14.4,A,DEF,A,001742807,A,Taux de pauvreté : 30 à 39 ans - Gironde,Poverty rate: 30 to 39 years old - Gironde,2018-06-19,POURCENT,0,D33,1,2014-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D33.30-39.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,30-39,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,33 - Gironde,33 - Gironde,De 30 à 39 ans,From 30 to 39 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2015,14.9,A,DEF,A,001742807,A,Taux de pauvreté : 30 à 39 ans - Gironde,Poverty rate: 30 to 39 years old - Gironde,2018-06-19,POURCENT,0,D33,1,2015-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D33.30-39.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,30-39,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,33 - Gironde,33 - Gironde,De 30 à 39 ans,From 30 to 39 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
