periode,indice_prix,description,zone,id_serie,annee,trimestre
2007-Q1,102.7,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2007,1
2007-Q2,105.0,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2007,2
2007-Q3,106.3,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2007,3
2007-Q4,108.2,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2007,4
2008-Q1,107.9,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2008,1
2008-Q2,107.5,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2008,2
2008-Q3,106.3,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2008,3
2008-Q4,103.6,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2008,4
2009-Q1,101.1,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2009,1
2009-Q2,100.0,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2009,2
2009-Q3,99.9,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2009,3
2009-Q4,100.8,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2009,4
2010-Q1,102.4,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2010,1
2010-Q2,103.4,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2010,2
2010-Q3,104.5,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2010,3
2010-Q4,105.7,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2010,4
2011-Q1,105.7,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2011,1
2011-Q2,106.7,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2011,2
2011-Q3,107.7,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2011,3
2011-Q4,107.4,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2011,4
2012-Q1,106.8,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2012,1
2012-Q2,105.3,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2012,2
2012-Q3,104.2,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2012,3
2012-Q4,104.1,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2012,4
2013-Q1,102.7,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2013,1
2013-Q2,102.7,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2013,2
2013-Q3,102.4,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2013,3
2013-Q4,102.6,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2013,4
2014-Q1,103.1,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2014,1
2014-Q2,102.8,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2014,2
2014-Q3,101.9,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2014,3
2014-Q4,100.6,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2014,4
2015-Q1,100.6,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2015,1
2015-Q2,99.9,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2015,2
2015-Q3,100.2,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2015,3
2015-Q4,99.7,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2015,4
2016-Q1,98.8,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2016,1
2016-Q2,99.4,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2016,2
2016-Q3,99.3,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2016,3
2016-Q4,99.5,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2016,4
2017-Q1,101.8,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2017,1
2017-Q2,101.3,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2017,2
2017-Q3,101.6,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2017,3
2017-Q4,102.0,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2017,4
2018-Q1,101.8,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2018,1
2018-Q2,101.9,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2018,2
2018-Q3,102.7,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2018,3
2018-Q4,103.0,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2018,4
2019-Q1,103.1,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2019,1
2019-Q2,104.0,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2019,2
2019-Q3,104.8,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2019,3
2019-Q4,106.1,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2019,4
2020-Q1,108.3,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2020,1
2020-Q2,109.1,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2020,2
2020-Q3,110.2,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2020,3
2020-Q4,112.3,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2020,4
2021-Q1,114.1,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2021,1
2021-Q2,116.9,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2021,2
2021-Q3,119.4,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2021,3
2021-Q4,122.8,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2021,4
2022-Q1,125.6,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2022,1
2022-Q2,127.9,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2022,2
2022-Q3,130.3,Indice des prix des logements anciens - Province : agglomérations de moins de 10 000 habitants et zones rurales - Appartements - Base 100 en moyenne annuelle 2015 - Série CVS,PRA-10000R,10567069,2022,3
