periode,taux_pauvrete,description,zone,id_serie,annee
2013,8.8,Taux de pauvreté : 60 à 74 ans - Rhône,D69,1742488,2013
2014,8.7,Taux de pauvreté : 60 à 74 ans - Rhône,D69,1742488,2014
2015,8.7,Taux de pauvreté : 60 à 74 ans - Rhône,D69,1742488,2015
2012,9.9,Taux de pauvreté : 60 à 74 ans - Haute-Saône,D70,1742489,2012
2013,8.8,Taux de pauvreté : 60 à 74 ans - Haute-Saône,D70,1742489,2013
2014,9.1,Taux de pauvreté : 60 à 74 ans - Haute-Saône,D70,1742489,2014
2015,8.4,Taux de pauvreté : 60 à 74 ans - Haute-Saône,D70,1742489,2015
2012,8.6,Taux de pauvreté : 60 à 74 ans - Saône-et-Loire,D71,1742490,2012
2013,7.8,Taux de pauvreté : 60 à 74 ans - Saône-et-Loire,D71,1742490,2013
2014,7.9,Taux de pauvreté : 60 à 74 ans - Saône-et-Loire,D71,1742490,2014
2015,7.9,Taux de pauvreté : 60 à 74 ans - Saône-et-Loire,D71,1742490,2015
2012,15.3,Taux de pauvreté : Moins de 30 ans - Ain,D01,1742500,2012
2013,15.5,Taux de pauvreté : Moins de 30 ans - Ain,D01,1742500,2013
2014,15.9,Taux de pauvreté : Moins de 30 ans - Ain,D01,1742500,2014
2015,16.1,Taux de pauvreté : Moins de 30 ans - Ain,D01,1742500,2015
2012,31.4,Taux de pauvreté : Moins de 30 ans - Aisne,D02,1742501,2012
2013,32.1,Taux de pauvreté : Moins de 30 ans - Aisne,D02,1742501,2013
2014,32.0,Taux de pauvreté : Moins de 30 ans - Aisne,D02,1742501,2014
2015,31.6,Taux de pauvreté : Moins de 30 ans - Aisne,D02,1742501,2015
2012,24.9,Taux de pauvreté : Moins de 30 ans - Allier,D03,1742502,2012
2013,25.7,Taux de pauvreté : Moins de 30 ans - Allier,D03,1742502,2013
2014,26.4,Taux de pauvreté : Moins de 30 ans - Allier,D03,1742502,2014
2015,26.6,Taux de pauvreté : Moins de 30 ans - Allier,D03,1742502,2015
2012,26.0,Taux de pauvreté : Moins de 30 ans - Alpes-de-Haute-Provence,D04,1742503,2012
2013,26.3,Taux de pauvreté : Moins de 30 ans - Alpes-de-Haute-Provence,D04,1742503,2013
2014,26.2,Taux de pauvreté : Moins de 30 ans - Alpes-de-Haute-Provence,D04,1742503,2014
2015,25.2,Taux de pauvreté : Moins de 30 ans - Alpes-de-Haute-Provence,D04,1742503,2015
2012,20.0,Taux de pauvreté : Moins de 30 ans - Hautes-Alpes,D05,1742504,2012
2013,20.3,Taux de pauvreté : Moins de 30 ans - Hautes-Alpes,D05,1742504,2013
2014,20.2,Taux de pauvreté : Moins de 30 ans - Hautes-Alpes,D05,1742504,2014
2015,21.4,Taux de pauvreté : Moins de 30 ans - Hautes-Alpes,D05,1742504,2015
2012,20.3,Taux de pauvreté : Moins de 30 ans - Alpes-Maritimes,D06,1742505,2012
2013,21.8,Taux de pauvreté : Moins de 30 ans - Alpes-Maritimes,D06,1742505,2013
2014,21.9,Taux de pauvreté : Moins de 30 ans - Alpes-Maritimes,D06,1742505,2014
2015,22.3,Taux de pauvreté : Moins de 30 ans - Alpes-Maritimes,D06,1742505,2015
2012,22.7,Taux de pauvreté : Moins de 30 ans - Ardèche,D07,1742506,2012
2013,23.3,Taux de pauvreté : Moins de 30 ans - Ardèche,D07,1742506,2013
2014,22.0,Taux de pauvreté : Moins de 30 ans - Ardèche,D07,1742506,2014
2015,22.2,Taux de pauvreté : Moins de 30 ans - Ardèche,D07,1742506,2015
2012,31.3,Taux de pauvreté : Moins de 30 ans - Ardennes,D08,1742507,2012
2013,32.7,Taux de pauvreté : Moins de 30 ans - Ardennes,D08,1742507,2013
2014,32.6,Taux de pauvreté : Moins de 30 ans - Ardennes,D08,1742507,2014
2015,32.1,Taux de pauvreté : Moins de 30 ans - Ardennes,D08,1742507,2015
2012,28.5,Taux de pauvreté : Moins de 30 ans - Ariège,D09,1742508,2012
2013,28.2,Taux de pauvreté : Moins de 30 ans - Ariège,D09,1742508,2013
2014,27.0,Taux de pauvreté : Moins de 30 ans - Ariège,D09,1742508,2014
2015,29.0,Taux de pauvreté : Moins de 30 ans - Ariège,D09,1742508,2015
2012,25.8,Taux de pauvreté : Moins de 30 ans - Aube,D10,1742509,2012
2013,27.5,Taux de pauvreté : Moins de 30 ans - Aube,D10,1742509,2013
2014,27.5,Taux de pauvreté : Moins de 30 ans - Aube,D10,1742509,2014
2015,27.9,Taux de pauvreté : Moins de 30 ans - Aube,D10,1742509,2015
2012,31.1,Taux de pauvreté : Moins de 30 ans - Aude,D11,1742510,2012
2013,32.7,Taux de pauvreté : Moins de 30 ans - Aude,D11,1742510,2013
2014,33.1,Taux de pauvreté : Moins de 30 ans - Aude,D11,1742510,2014
2015,33.5,Taux de pauvreté : Moins de 30 ans - Aude,D11,1742510,2015
2012,21.2,Taux de pauvreté : Moins de 30 ans - Aveyron,D12,1742511,2012
2013,22.5,Taux de pauvreté : Moins de 30 ans - Aveyron,D12,1742511,2013
2014,21.8,Taux de pauvreté : Moins de 30 ans - Aveyron,D12,1742511,2014
2015,22.4,Taux de pauvreté : Moins de 30 ans - Aveyron,D12,1742511,2015
2012,26.0,Taux de pauvreté : Moins de 30 ans - Bouches-du-Rhône,D13,1742512,2012
2013,27.1,Taux de pauvreté : Moins de 30 ans - Bouches-du-Rhône,D13,1742512,2013
2014,27.1,Taux de pauvreté : Moins de 30 ans - Bouches-du-Rhône,D13,1742512,2014
2015,27.1,Taux de pauvreté : Moins de 30 ans - Bouches-du-Rhône,D13,1742512,2015
2012,21.1,Taux de pauvreté : Moins de 30 ans - Calvados,D14,1742513,2012
2013,21.9,Taux de pauvreté : Moins de 30 ans - Calvados,D14,1742513,2013
2014,21.9,Taux de pauvreté : Moins de 30 ans - Calvados,D14,1742513,2014
2015,22.0,Taux de pauvreté : Moins de 30 ans - Calvados,D14,1742513,2015
2012,19.3,Taux de pauvreté : Moins de 30 ans - Cantal,D15,1742514,2012
2013,21.6,Taux de pauvreté : Moins de 30 ans - Cantal,D15,1742514,2013
2014,18.7,Taux de pauvreté : Moins de 30 ans - Cantal,D15,1742514,2014
2015,19.1,Taux de pauvreté : Moins de 30 ans - Cantal,D15,1742514,2015
2012,24.5,Taux de pauvreté : Moins de 30 ans - Charente,D16,1742515,2012
2013,26.0,Taux de pauvreté : Moins de 30 ans - Charente,D16,1742515,2013
2014,25.3,Taux de pauvreté : Moins de 30 ans - Charente,D16,1742515,2014
2015,24.8,Taux de pauvreté : Moins de 30 ans - Charente,D16,1742515,2015
2012,21.1,Taux de pauvreté : Moins de 30 ans - Charente-Maritime,D17,1742516,2012
2013,22.0,Taux de pauvreté : Moins de 30 ans - Charente-Maritime,D17,1742516,2013
2014,22.0,Taux de pauvreté : Moins de 30 ans - Charente-Maritime,D17,1742516,2014
2015,23.2,Taux de pauvreté : Moins de 30 ans - Charente-Maritime,D17,1742516,2015
2012,23.7,Taux de pauvreté : Moins de 30 ans - Cher,D18,1742517,2012
2013,25.0,Taux de pauvreté : Moins de 30 ans - Cher,D18,1742517,2013
2014,24.6,Taux de pauvreté : Moins de 30 ans - Cher,D18,1742517,2014
2015,25.0,Taux de pauvreté : Moins de 30 ans - Cher,D18,1742517,2015
2012,14.3,Taux de pauvreté : 30 à 39 ans - Cantal,D15,1742788,2012
2013,15.2,Taux de pauvreté : 30 à 39 ans - Cantal,D15,1742788,2013
2014,15.2,Taux de pauvreté : 30 à 39 ans - Cantal,D15,1742788,2014
2015,15.2,Taux de pauvreté : 30 à 39 ans - Cantal,D15,1742788,2015
2012,15.7,Taux de pauvreté : 30 à 39 ans - Haut-Rhin,D68,1742877,2012
2013,17.0,Taux de pauvreté : 30 à 39 ans - Haut-Rhin,D68,1742877,2013
2014,17.3,Taux de pauvreté : 30 à 39 ans - Haut-Rhin,D68,1742877,2014
2015,17.7,Taux de pauvreté : 30 à 39 ans - Haut-Rhin,D68,1742877,2015
2012,19.3,Taux de pauvreté : 30 à 39 ans - Somme,D80,1742889,2012
2013,20.1,Taux de pauvreté : 30 à 39 ans - Somme,D80,1742889,2013
2014,20.6,Taux de pauvreté : 30 à 39 ans - Somme,D80,1742889,2014
2015,20.9,Taux de pauvreté : 30 à 39 ans - Somme,D80,1742889,2015
2012,8.2,Taux de pauvreté : 60 à 74 ans - Jura,D39,1742458,2012
2013,7.7,Taux de pauvreté : 60 à 74 ans - Jura,D39,1742458,2013
2014,7.7,Taux de pauvreté : 60 à 74 ans - Jura,D39,1742458,2014
2015,7.3,Taux de pauvreté : 60 à 74 ans - Jura,D39,1742458,2015
2012,6.9,Taux de pauvreté : 60 à 74 ans - Landes,D40,1742459,2012
2013,6.8,Taux de pauvreté : 60 à 74 ans - Landes,D40,1742459,2013
2014,7.0,Taux de pauvreté : 60 à 74 ans - Landes,D40,1742459,2014
2015,7.0,Taux de pauvreté : 60 à 74 ans - Landes,D40,1742459,2015
2012,6.9,Taux de pauvreté : 60 à 74 ans - Loir-et-Cher,D41,1742460,2012
2013,6.6,Taux de pauvreté : 60 à 74 ans - Loir-et-Cher,D41,1742460,2013
2014,6.7,Taux de pauvreté : 60 à 74 ans - Loir-et-Cher,D41,1742460,2014
2015,6.8,Taux de pauvreté : 60 à 74 ans - Loir-et-Cher,D41,1742460,2015
2012,9.2,Taux de pauvreté : 60 à 74 ans - Loire,D42,1742461,2012
2013,8.3,Taux de pauvreté : 60 à 74 ans - Loire,D42,1742461,2013
2014,8.4,Taux de pauvreté : 60 à 74 ans - Loire,D42,1742461,2014
2015,8.2,Taux de pauvreté : 60 à 74 ans - Loire,D42,1742461,2015
2012,7.9,Taux de pauvreté : 60 à 74 ans - Haute-Loire,D43,1742462,2012
2013,7.9,Taux de pauvreté : 60 à 74 ans - Haute-Loire,D43,1742462,2013
2014,7.9,Taux de pauvreté : 60 à 74 ans - Haute-Loire,D43,1742462,2014
2015,7.7,Taux de pauvreté : 60 à 74 ans - Haute-Loire,D43,1742462,2015
2012,6.2,Taux de pauvreté : 60 à 74 ans - Loire-Atlantique,D44,1742463,2012
2013,5.6,Taux de pauvreté : 60 à 74 ans - Loire-Atlantique,D44,1742463,2013
2014,5.8,Taux de pauvreté : 60 à 74 ans - Loire-Atlantique,D44,1742463,2014
2015,5.7,Taux de pauvreté : 60 à 74 ans - Loire-Atlantique,D44,1742463,2015
2012,8.3,Taux de pauvreté : 60 à 74 ans - Loiret,D45,1742464,2012
2013,7.5,Taux de pauvreté : 60 à 74 ans - Loiret,D45,1742464,2013
2014,7.9,Taux de pauvreté : 60 à 74 ans - Loiret,D45,1742464,2014
2015,8.1,Taux de pauvreté : 60 à 74 ans - Loiret,D45,1742464,2015
2012,9.6,Taux de pauvreté : 60 à 74 ans - Lot,D46,1742465,2012
2013,9.4,Taux de pauvreté : 60 à 74 ans - Lot,D46,1742465,2013
2014,9.4,Taux de pauvreté : 60 à 74 ans - Lot,D46,1742465,2014
2015,9.3,Taux de pauvreté : 60 à 74 ans - Lot,D46,1742465,2015
2012,12.2,Taux de pauvreté : 60 à 74 ans - Lot-et-Garonne,D47,1742466,2012
2013,11.3,Taux de pauvreté : 60 à 74 ans - Lot-et-Garonne,D47,1742466,2013
2014,11.3,Taux de pauvreté : 60 à 74 ans - Lot-et-Garonne,D47,1742466,2014
2015,11.3,Taux de pauvreté : 60 à 74 ans - Lot-et-Garonne,D47,1742466,2015
2012,11.2,Taux de pauvreté : 60 à 74 ans - Lozère,D48,1742467,2012
2013,10.5,Taux de pauvreté : 60 à 74 ans - Lozère,D48,1742467,2013
2014,10.6,Taux de pauvreté : 60 à 74 ans - Lozère,D48,1742467,2014
2015,10.6,Taux de pauvreté : 60 à 74 ans - Lozère,D48,1742467,2015
2012,6.6,Taux de pauvreté : 60 à 74 ans - Maine-et-Loire,D49,1742468,2012
2013,5.9,Taux de pauvreté : 60 à 74 ans - Maine-et-Loire,D49,1742468,2013
2014,6.3,Taux de pauvreté : 60 à 74 ans - Maine-et-Loire,D49,1742468,2014
2015,6.2,Taux de pauvreté : 60 à 74 ans - Maine-et-Loire,D49,1742468,2015
2012,8.0,Taux de pauvreté : 60 à 74 ans - Manche,D50,1742469,2012
2013,7.2,Taux de pauvreté : 60 à 74 ans - Manche,D50,1742469,2013
2014,7.4,Taux de pauvreté : 60 à 74 ans - Manche,D50,1742469,2014
2015,7.3,Taux de pauvreté : 60 à 74 ans - Manche,D50,1742469,2015
2012,8.4,Taux de pauvreté : 60 à 74 ans - Marne,D51,1742470,2012
2013,7.5,Taux de pauvreté : 60 à 74 ans - Marne,D51,1742470,2013
2014,7.8,Taux de pauvreté : 60 à 74 ans - Marne,D51,1742470,2014
2015,7.7,Taux de pauvreté : 60 à 74 ans - Marne,D51,1742470,2015
2012,10.0,Taux de pauvreté : 60 à 74 ans - Haute-Marne,D52,1742471,2012
2013,8.6,Taux de pauvreté : 60 à 74 ans - Haute-Marne,D52,1742471,2013
2014,9.0,Taux de pauvreté : 60 à 74 ans - Haute-Marne,D52,1742471,2014
2015,8.9,Taux de pauvreté : 60 à 74 ans - Haute-Marne,D52,1742471,2015
2012,7.0,Taux de pauvreté : 60 à 74 ans - Mayenne,D53,1742472,2012
2013,6.5,Taux de pauvreté : 60 à 74 ans - Mayenne,D53,1742472,2013
2014,6.6,Taux de pauvreté : 60 à 74 ans - Mayenne,D53,1742472,2014
2015,6.6,Taux de pauvreté : 60 à 74 ans - Mayenne,D53,1742472,2015
2012,8.9,Taux de pauvreté : 60 à 74 ans - Meurthe-et-Moselle,D54,1742473,2012
2013,8.0,Taux de pauvreté : 60 à 74 ans - Meurthe-et-Moselle,D54,1742473,2013
2014,8.2,Taux de pauvreté : 60 à 74 ans - Meurthe-et-Moselle,D54,1742473,2014
2015,8.5,Taux de pauvreté : 60 à 74 ans - Meurthe-et-Moselle,D54,1742473,2015
2012,22.1,Taux de pauvreté : Moins de 30 ans - Corrèze,D19,1742518,2012
2013,22.7,Taux de pauvreté : Moins de 30 ans - Corrèze,D19,1742518,2013
2014,22.3,Taux de pauvreté : Moins de 30 ans - Corrèze,D19,1742518,2014
2015,22.2,Taux de pauvreté : Moins de 30 ans - Corrèze,D19,1742518,2015
2012,23.6,Taux de pauvreté : Moins de 30 ans - Corse-du-Sud,D2A,1742519,2012
2013,23.7,Taux de pauvreté : Moins de 30 ans - Corse-du-Sud,D2A,1742519,2013
2014,22.9,Taux de pauvreté : Moins de 30 ans - Corse-du-Sud,D2A,1742519,2014
2015,23.3,Taux de pauvreté : Moins de 30 ans - Corse-du-Sud,D2A,1742519,2015
2012,29.9,Taux de pauvreté : Moins de 30 ans - Haute-Corse,D2B,1742520,2012
2013,32.6,Taux de pauvreté : Moins de 30 ans - Haute-Corse,D2B,1742520,2013
2014,30.4,Taux de pauvreté : Moins de 30 ans - Haute-Corse,D2B,1742520,2014
2015,29.5,Taux de pauvreté : Moins de 30 ans - Haute-Corse,D2B,1742520,2015
2012,19.3,Taux de pauvreté : Moins de 30 ans - Côte-d'Or,D21,1742521,2012
2013,20.3,Taux de pauvreté : Moins de 30 ans - Côte-d'Or,D21,1742521,2013
2014,19.8,Taux de pauvreté : Moins de 30 ans - Côte-d'Or,D21,1742521,2014
2015,19.9,Taux de pauvreté : Moins de 30 ans - Côte-d'Or,D21,1742521,2015
2012,29.4,Taux de pauvreté : Moins de 30 ans - Hérault,D34,1742571,2012
2013,31.2,Taux de pauvreté : Moins de 30 ans - Hérault,D34,1742571,2013
2014,31.0,Taux de pauvreté : Moins de 30 ans - Hérault,D34,1742571,2014
2015,31.0,Taux de pauvreté : Moins de 30 ans - Hérault,D34,1742571,2015
2012,19.4,Taux de pauvreté : Moins de 30 ans - Ille-et-Vilaine,D35,1742572,2012
2013,20.8,Taux de pauvreté : Moins de 30 ans - Ille-et-Vilaine,D35,1742572,2013
2014,21.3,Taux de pauvreté : Moins de 30 ans - Ille-et-Vilaine,D35,1742572,2014
2015,21.5,Taux de pauvreté : Moins de 30 ans - Ille-et-Vilaine,D35,1742572,2015
2012,24.1,Taux de pauvreté : Moins de 30 ans - Indre,D36,1742573,2012
2013,25.1,Taux de pauvreté : Moins de 30 ans - Indre,D36,1742573,2013
2014,24.7,Taux de pauvreté : Moins de 30 ans - Indre,D36,1742573,2014
2015,24.6,Taux de pauvreté : Moins de 30 ans - Indre,D36,1742573,2015
2012,21.1,Taux de pauvreté : Moins de 30 ans - Indre-et-Loire,D37,1742574,2012
2013,22.0,Taux de pauvreté : Moins de 30 ans - Indre-et-Loire,D37,1742574,2013
2014,22.5,Taux de pauvreté : Moins de 30 ans - Indre-et-Loire,D37,1742574,2014
2015,22.6,Taux de pauvreté : Moins de 30 ans - Indre-et-Loire,D37,1742574,2015
2012,18.7,Taux de pauvreté : Moins de 30 ans - Isère,D38,1742575,2012
2013,19.5,Taux de pauvreté : Moins de 30 ans - Isère,D38,1742575,2013
2014,19.3,Taux de pauvreté : Moins de 30 ans - Isère,D38,1742575,2014
2015,20.0,Taux de pauvreté : Moins de 30 ans - Isère,D38,1742575,2015
2012,18.4,Taux de pauvreté : Moins de 30 ans - Jura,D39,1742576,2012
2013,18.9,Taux de pauvreté : Moins de 30 ans - Jura,D39,1742576,2013
2014,19.3,Taux de pauvreté : Moins de 30 ans - Jura,D39,1742576,2014
2015,18.2,Taux de pauvreté : Moins de 30 ans - Jura,D39,1742576,2015
2012,18.3,Taux de pauvreté : Moins de 30 ans - Landes,D40,1742577,2012
2013,19.7,Taux de pauvreté : Moins de 30 ans - Landes,D40,1742577,2013
2014,20.2,Taux de pauvreté : Moins de 30 ans - Landes,D40,1742577,2014
2015,20.2,Taux de pauvreté : Moins de 30 ans - Landes,D40,1742577,2015
2012,20.2,Taux de pauvreté : Moins de 30 ans - Loir-et-Cher,D41,1742578,2012
2013,21.3,Taux de pauvreté : Moins de 30 ans - Loir-et-Cher,D41,1742578,2013
2014,21.4,Taux de pauvreté : Moins de 30 ans - Loir-et-Cher,D41,1742578,2014
2015,21.1,Taux de pauvreté : Moins de 30 ans - Loir-et-Cher,D41,1742578,2015
2012,21.9,Taux de pauvreté : Moins de 30 ans - Loire,D42,1742579,2012
2013,23.4,Taux de pauvreté : Moins de 30 ans - Loire,D42,1742579,2013
2014,23.6,Taux de pauvreté : Moins de 30 ans - Loire,D42,1742579,2014
2015,24.7,Taux de pauvreté : Moins de 30 ans - Loire,D42,1742579,2015
2012,18.7,Taux de pauvreté : Moins de 30 ans - Haute-Loire,D43,1742580,2012
2013,19.9,Taux de pauvreté : Moins de 30 ans - Haute-Loire,D43,1742580,2013
2014,19.1,Taux de pauvreté : Moins de 30 ans - Haute-Loire,D43,1742580,2014
2015,18.9,Taux de pauvreté : Moins de 30 ans - Haute-Loire,D43,1742580,2015
2012,16.3,Taux de pauvreté : Moins de 30 ans - Loire-Atlantique,D44,1742581,2012
2013,17.1,Taux de pauvreté : Moins de 30 ans - Loire-Atlantique,D44,1742581,2013
2014,17.4,Taux de pauvreté : Moins de 30 ans - Loire-Atlantique,D44,1742581,2014
2015,17.7,Taux de pauvreté : Moins de 30 ans - Loire-Atlantique,D44,1742581,2015
2012,20.2,Taux de pauvreté : Moins de 30 ans - Loiret,D45,1742582,2012
2013,20.9,Taux de pauvreté : Moins de 30 ans - Loiret,D45,1742582,2013
2014,21.0,Taux de pauvreté : Moins de 30 ans - Loiret,D45,1742582,2014
2015,21.4,Taux de pauvreté : Moins de 30 ans - Loiret,D45,1742582,2015
2012,22.6,Taux de pauvreté : Moins de 30 ans - Lot,D46,1742583,2012
2013,23.9,Taux de pauvreté : Moins de 30 ans - Lot,D46,1742583,2013
2014,23.9,Taux de pauvreté : Moins de 30 ans - Lot,D46,1742583,2014
2015,24.1,Taux de pauvreté : Moins de 30 ans - Lot,D46,1742583,2015
2012,25.6,Taux de pauvreté : Moins de 30 ans - Lot-et-Garonne,D47,1742584,2012
2013,25.6,Taux de pauvreté : Moins de 30 ans - Lot-et-Garonne,D47,1742584,2013
2014,24.8,Taux de pauvreté : Moins de 30 ans - Lot-et-Garonne,D47,1742584,2014
2015,25.1,Taux de pauvreté : Moins de 30 ans - Lot-et-Garonne,D47,1742584,2015
2012,19.9,Taux de pauvreté : Moins de 30 ans - Lozère,D48,1742585,2012
2013,21.8,Taux de pauvreté : Moins de 30 ans - Lozère,D48,1742585,2013
2014,19.7,Taux de pauvreté : Moins de 30 ans - Lozère,D48,1742585,2014
2015,20.5,Taux de pauvreté : Moins de 30 ans - Lozère,D48,1742585,2015
2012,18.5,Taux de pauvreté : Moins de 30 ans - Maine-et-Loire,D49,1742586,2012
2013,19.3,Taux de pauvreté : Moins de 30 ans - Maine-et-Loire,D49,1742586,2013
2014,19.8,Taux de pauvreté : Moins de 30 ans - Maine-et-Loire,D49,1742586,2014
2015,19.9,Taux de pauvreté : Moins de 30 ans - Maine-et-Loire,D49,1742586,2015
2012,20.0,Taux de pauvreté : Moins de 30 ans - Manche,D50,1742587,2012
2013,19.7,Taux de pauvreté : Moins de 30 ans - Manche,D50,1742587,2013
2014,19.6,Taux de pauvreté : Moins de 30 ans - Manche,D50,1742587,2014
2015,19.6,Taux de pauvreté : Moins de 30 ans - Manche,D50,1742587,2015
2012,24.7,Taux de pauvreté : Moins de 30 ans - Marne,D51,1742588,2012
2013,26.1,Taux de pauvreté : Moins de 30 ans - Marne,D51,1742588,2013
2014,26.6,Taux de pauvreté : Moins de 30 ans - Marne,D51,1742588,2014
2015,27.5,Taux de pauvreté : Moins de 30 ans - Marne,D51,1742588,2015
2012,24.3,Taux de pauvreté : Moins de 30 ans - Haute-Marne,D52,1742589,2012
2013,26.3,Taux de pauvreté : Moins de 30 ans - Haute-Marne,D52,1742589,2013
2014,25.5,Taux de pauvreté : Moins de 30 ans - Haute-Marne,D52,1742589,2014
2015,25.2,Taux de pauvreté : Moins de 30 ans - Haute-Marne,D52,1742589,2015
2012,16.8,Taux de pauvreté : Moins de 30 ans - Mayenne,D53,1742590,2012
2013,17.1,Taux de pauvreté : Moins de 30 ans - Mayenne,D53,1742590,2013
2014,17.2,Taux de pauvreté : Moins de 30 ans - Mayenne,D53,1742590,2014
2015,17.4,Taux de pauvreté : Moins de 30 ans - Mayenne,D53,1742590,2015
2012,25.4,Taux de pauvreté : Moins de 30 ans - Meurthe-et-Moselle,D54,1742591,2012
2013,26.3,Taux de pauvreté : Moins de 30 ans - Meurthe-et-Moselle,D54,1742591,2013
2014,25.9,Taux de pauvreté : Moins de 30 ans - Meurthe-et-Moselle,D54,1742591,2014
2015,26.5,Taux de pauvreté : Moins de 30 ans - Meurthe-et-Moselle,D54,1742591,2015
2012,23.8,Taux de pauvreté : Moins de 30 ans - Meuse,D55,1742592,2012
2013,25.3,Taux de pauvreté : Moins de 30 ans - Meuse,D55,1742592,2013
2014,24.5,Taux de pauvreté : Moins de 30 ans - Meuse,D55,1742592,2014
2015,26.4,Taux de pauvreté : Moins de 30 ans - Meuse,D55,1742592,2015
2012,17.9,Taux de pauvreté : Moins de 30 ans - Morbihan,D56,1742593,2012
2013,18.7,Taux de pauvreté : Moins de 30 ans - Morbihan,D56,1742593,2013
2014,18.6,Taux de pauvreté : Moins de 30 ans - Morbihan,D56,1742593,2014
2015,18.9,Taux de pauvreté : Moins de 30 ans - Morbihan,D56,1742593,2015
2012,23.4,Taux de pauvreté : Moins de 30 ans - Moselle,D57,1742594,2012
2013,24.0,Taux de pauvreté : Moins de 30 ans - Moselle,D57,1742594,2013
2014,24.0,Taux de pauvreté : Moins de 30 ans - Moselle,D57,1742594,2014
2015,24.2,Taux de pauvreté : Moins de 30 ans - Moselle,D57,1742594,2015
2012,26.2,Taux de pauvreté : Moins de 30 ans - Nièvre,D58,1742595,2012
2013,27.4,Taux de pauvreté : Moins de 30 ans - Nièvre,D58,1742595,2013
2014,26.6,Taux de pauvreté : Moins de 30 ans - Nièvre,D58,1742595,2014
2015,27.1,Taux de pauvreté : Moins de 30 ans - Nièvre,D58,1742595,2015
2012,28.7,Taux de pauvreté : Moins de 30 ans - Nord,D59,1742596,2012
2013,29.8,Taux de pauvreté : Moins de 30 ans - Nord,D59,1742596,2013
2014,29.7,Taux de pauvreté : Moins de 30 ans - Nord,D59,1742596,2014
2015,30.2,Taux de pauvreté : Moins de 30 ans - Nord,D59,1742596,2015
2012,20.0,Taux de pauvreté : Moins de 30 ans - Oise,D60,1742597,2012
2013,20.3,Taux de pauvreté : Moins de 30 ans - Oise,D60,1742597,2013
2014,20.2,Taux de pauvreté : Moins de 30 ans - Oise,D60,1742597,2014
2015,20.8,Taux de pauvreté : Moins de 30 ans - Oise,D60,1742597,2015
2012,24.5,Taux de pauvreté : Moins de 30 ans - Orne,D61,1742598,2012
2013,25.9,Taux de pauvreté : Moins de 30 ans - Orne,D61,1742598,2013
2014,25.8,Taux de pauvreté : Moins de 30 ans - Orne,D61,1742598,2014
2015,26.1,Taux de pauvreté : Moins de 30 ans - Orne,D61,1742598,2015
2012,32.3,Taux de pauvreté : Moins de 30 ans - Pas-de-Calais,D62,1742599,2012
2013,33.7,Taux de pauvreté : Moins de 30 ans - Pas-de-Calais,D62,1742599,2013
2014,33.6,Taux de pauvreté : Moins de 30 ans - Pas-de-Calais,D62,1742599,2014
2015,33.4,Taux de pauvreté : Moins de 30 ans - Pas-de-Calais,D62,1742599,2015
2012,20.0,Taux de pauvreté : Moins de 30 ans - Pyrénées-Atlantiques,D64,1742601,2012
2013,20.3,Taux de pauvreté : Moins de 30 ans - Pyrénées-Atlantiques,D64,1742601,2013
2014,20.4,Taux de pauvreté : Moins de 30 ans - Pyrénées-Atlantiques,D64,1742601,2014
2015,20.6,Taux de pauvreté : Moins de 30 ans - Pyrénées-Atlantiques,D64,1742601,2015
2012,11.3,Taux de pauvreté : Ensemble - Eure-et-Loir,D28,1742291,2012
2013,11.5,Taux de pauvreté : Ensemble - Eure-et-Loir,D28,1742291,2013
2014,11.8,Taux de pauvreté : Ensemble - Eure-et-Loir,D28,1742291,2014
2015,12.1,Taux de pauvreté : Ensemble - Eure-et-Loir,D28,1742291,2015
2012,10.2,Taux de pauvreté : Ensemble - Finistère,D29,1742292,2012
2013,10.3,Taux de pauvreté : Ensemble - Finistère,D29,1742292,2013
